,race_id,dist,place,dog_id,box,split_times,split_margins,run_time
19871,404750886,390m,5,135412293,8,8.54,0.18,22.51
19872,404750886,390m,6,230317217,4,8.61,0.25,22.68
19873,404750886,390m,7,151437830,1,8.62,0.26,22.86
19874,404750887,390m,1,198170056,4,8.47,0.05,22.00
19875,404750887,390m,2,1573620015,3,8.42,0.00,22.09
19876,404750887,390m,3,108390904,6,8.61,0.19,22.23
19877,404750887,390m,4,1963750019,1,8.58,0.16,22.30
19878,404750887,390m,5,2009740004,8,8.68,0.26,22.35
19879,404750887,390m,6,137422310,7,8.53,0.11,22.50
19880,404750887,390m,7,1881130011,2,8.70,0.28,22.53
19881,404750887,390m,8,111766592,5,8.79,0.37,22.91
19882,404750888,390m,1,126531220,1,8.58,0.12,22.35
19883,404750888,390m,2,189149559,3,8.71,0.25,22.42
19884,404750888,390m,3,1554170004,4,8.46,0.00,22.43
19885,404750888,390m,4,135412284,2,8.48,0.02,22.49
19886,404750888,390m,5,1426150033,6,8.71,0.25,22.60
19887,404750888,390m,6,1022370006,5,8.57,0.11,22.71
19888,404750888,390m,7,148673798,8,8.78,0.32,22.76
19889,404750888,390m,8,111812183,7,8.78,0.32,22.78
19890,344088805,390m,1,208823816,5,8.52,0.00,22.64
19891,344088805,390m,2,191521797,1,8.63,0.11,22.72
19892,344088805,390m,3,1575110010,7,8.66,0.14,22.97
19893,344088805,390m,4,114215507,8,8.75,0.23,23.17
19894,344088805,390m,5,198170051,2,8.85,0.33,23.24
19895,344088805,390m,6,1713250007,4,8.56,0.04,23.30
19896,344088805,390m,7,156017452,3,8.94,0.42,23.47
19897,344088805,390m,8,190918108,6,8.94,0.42,23.74
19898,344088807,450m,1,2043510008,4,6.71,0.00,25.69
19899,344088807,450m,2,167542429,2,6.83,0.12,25.94
19900,344088807,450m,3,111812183,6,6.92,0.21,26.04
19901,344088807,450m,4,196453626,3,6.84,0.13,26.31
19902,344088807,450m,5,111193452,7,6.78,0.07,26.35
19903,344088807,450m,6,176440677,5,6.98,0.27,26.36
19904,344088807,450m,7,204133452,8,7.01,0.30,26.46
19905,344088807,450m,8,135412290,1,6.83,0.12,26.59
19906,344088809,390m,1,170757841,1,8.28,0.00,22.05
19907,344088809,390m,2,152902194,2,8.58,0.30,22.55
19908,344088809,390m,3,1362060084,5,8.67,0.39,22.59
19909,344088809,390m,4,1992610007,6,8.86,0.58,22.65
19910,344088809,390m,5,137471395,3,8.72,0.44,22.77
19911,344088809,390m,6,1748150048,7,8.75,0.47,22.81
19912,344088809,390m,7,1306460086,4,9.04,0.76,22.88
19913,344088809,390m,8,1673800089,8,8.86,0.58,23.00
19914,344088810,390m,1,136703870,5,8.43,0.00,22.26
19915,344088810,390m,2,114215509,1,8.69,0.26,22.58
19916,344088810,390m,3,1748170031,3,8.76,0.33,22.87
19917,344088810,390m,4,2057450001,4,8.93,0.50,23.12
19918,344088810,390m,5,131734949,7,8.79,0.36,23.20
19919,344088810,390m,6,1360060000,8,8.78,0.35,23.23
19920,344088810,390m,7,151437788,2,8.79,0.36,23.30
19921,344088810,390m,8,126531073,6,8.79,0.36,23.41
19922,344088813,450m,1,128649828,4,6.80,0.08,25.95
19923,344088813,450m,2,1820620002,7,6.88,0.16,26.11
19924,344088813,450m,3,1770380021,1,6.72,0.00,26.26
19925,344088813,450m,4,1619850045,6,6.85,0.13,26.30
19926,344088813,450m,5,2009740004,3,6.73,0.01,26.32
19927,344088813,450m,6,747390017,5,7.04,0.32,26.42
19928,340752490,450m,1,2145330032,8,6.77,0.21,25.53
19929,340752490,450m,2,1493550044,1,6.56,0.00,25.58
19930,340752490,450m,3,1493550046,3,6.70,0.14,25.66
19931,340752490,450m,4,1362060081,4,6.77,0.21,25.69
19932,340752490,450m,5,126751503,5,6.81,0.25,25.84
19933,340752490,450m,6,2025740003,6,6.89,0.33,26.05
19934,340752490,450m,7,1448760013,2,6.82,0.26,26.31
19935,340752490,450m,8,184224221,7,6.74,0.18,26.49
19936,344088814,450m,1,1608330003,4,6.71,0.00,25.74
19937,344088814,450m,2,1295030008,2,6.98,0.27,26.07
19938,344088814,450m,3,1574550003,3,6.83,0.12,26.16
19939,344088814,450m,4,1524380048,6,6.99,0.28,26.21
19940,344088814,450m,5,132384245,5,6.87,0.16,26.28
19941,344088814,450m,6,2002170008,7,6.98,0.27,26.40
19942,344088814,450m,7,1713250023,1,6.94,0.23,26.45
19943,344088814,450m,8,1312340003,8,6.94,0.23,26.53
19944,344088808,450m,1,1493550011,3,6.61,0.00,25.44
19945,344088808,450m,2,124927375,4,6.66,0.05,25.54
19946,344088808,450m,3,1560320013,6,6.75,0.14,25.56
19947,344088808,450m,4,1417590019,2,6.87,0.26,25.62
19948,344088808,450m,5,111276148,1,6.84,0.23,25.64
19949,344088808,450m,6,1334070050,8,6.84,0.23,26.03
19950,344088804,390m,1,149400729,2,8.40,0.00,22.11
19951,344088804,390m,2,1493550022,5,8.54,0.14,22.60
19952,344088804,390m,3,198170060,8,8.72,0.32,22.75
19953,344088804,390m,4,109563217,3,8.87,0.47,22.89
19954,344088804,390m,5,181942161,1,8.72,0.32,22.90
19955,344088804,390m,6,1462790002,6,8.91,0.51,22.95
19956,344088804,390m,7,118703011,4,8.90,0.50,23.16
19957,344088804,390m,8,1881150218,7,8.88,0.48,23.28
19958,344088811,390m,1,108390904,4,8.49,0.05,22.38
19959,344088811,390m,2,1550070067,1,8.44,0.00,22.58
19960,344088811,390m,3,147855627,8,8.44,0.00,22.78
19961,344088811,390m,4,1426150033,3,8.76,0.32,22.97
19962,344088811,390m,5,1346610002,7,8.79,0.35,22.98
19963,344088811,390m,6,1823630031,6,8.74,0.30,23.04
19964,344088811,390m,7,115151858,5,8.63,0.19,23.52
19965,344088811,390m,8,2056920011,2,8.55,0.11,23.62
19966,344088806,390m,1,1574540007,5,8.51,0.14,22.42
19967,344088806,390m,2,1284200071,7,8.37,0.00,22.49
19968,344088806,390m,3,111276625,3,8.72,0.35,22.60
19969,344088806,390m,4,592760069,8,8.65,0.28,22.62
19970,344088806,390m,5,1748170029,4,8.53,0.16,22.67
19971,344088806,390m,6,1591690015,1,8.56,0.19,22.68
19972,344088806,390m,7,747290016,6,8.86,0.49,22.69
19973,344088806,390m,8,1389280131,2,8.67,0.30,22.79
19974,344088812,390m,1,136703872,4,8.47,0.00,22.27
19975,344088812,390m,2,135412292,3,8.73,0.26,22.55
19976,344088812,390m,3,1493550013,2,8.59,0.12,22.58
19977,344088812,390m,4,1744350009,7,8.52,0.05,22.67
19978,344088812,390m,5,1574540012,8,8.72,0.25,22.83
19979,344088812,390m,6,126530622,5,8.82,0.35,22.85
19980,344088812,390m,7,1575110011,6,8.65,0.18,22.86
19981,344088812,390m,8,113531127,1,8.80,0.33,22.92
19982,306608015,450m,1,121763555,8,6.64,0.00,25.53
19983,306608015,450m,2,2087930003,7,6.80,0.16,25.57
19984,306608015,450m,3,134562588,3,6.64,0.00,25.66
19985,306608015,450m,4,151439834,1,6.73,0.09,25.96
19986,306608015,450m,5,155960823,4,6.80,0.16,25.98
19987,306608015,450m,6,1820620018,2,6.64,0.00,26.13
19988,306608015,450m,7,184224221,5,6.80,0.16,26.14
19989,306608015,450m,8,141319585,6,6.81,0.17,26.23
19990,306608013,390m,1,134562589,8,8.41,0.00,22.18
19991,306608013,390m,2,121763559,6,8.59,0.18,22.53
19992,306608013,390m,3,1389280131,1,8.52,0.11,22.58
19993,306608013,390m,4,1937550001,4,8.61,0.20,22.70
19994,306608013,390m,5,1389750032,3,8.59,0.18,22.74
19995,306608013,390m,6,1912130003,2,8.62,0.21,22.85
19996,306608013,390m,7,597480004,7,8.76,0.35,22.99
19997,306608013,390m,8,1001130043,5,8.83,0.42,23.15
19998,306608014,450m,1,129658808,6,6.68,0.00,25.45
19999,306608014,450m,2,986310041,1,6.82,0.14,25.70
20000,306608014,450m,3,1549980026,8,7.05,0.37,25.90
20001,306608014,450m,4,129658810,4,6.93,0.25,26.15
20002,306608014,450m,5,1579540057,7,6.94,0.26,26.30
20003,306608014,450m,6,1419170035,2,6.93,0.25,26.44
20004,306608014,450m,7,2057590004,3,6.94,0.26,26.47
20005,306608014,450m,8,2099800026,5,6.99,0.31,26.47
20006,306608011,450m,1,1338350008,1,6.92,0.22,25.92
20007,306608011,450m,2,1619850044,6,6.86,0.16,26.02
20008,306608011,450m,3,825780055,8,6.95,0.25,26.03
20009,306608011,450m,4,878490004,5,6.70,0.00,26.07
20010,306608011,450m,5,946340046,2,6.79,0.09,26.08
20011,306608011,450m,6,1184050018,3,6.79,0.09,26.23
20012,306608011,450m,7,794560050,4,6.91,0.21,26.27
20013,306608011,450m,8,1316500009,7,6.88,0.18,26.32
20014,306608012,650m,1,1360050316,5,17.33,0.00,37.82
20015,306608012,650m,2,1394990000,8,17.96,0.63,38.36
20016,306608012,650m,3,1540960014,4,18.22,0.89,38.38
20017,306608012,650m,4,137422851,7,17.68,0.35,38.43
20018,306608012,650m,5,124225458,3,18.10,0.77,38.43
20019,306608012,650m,6,124225461,1,18.24,0.91,38.45
20020,306608012,650m,7,1012240113,2,18.35,1.02,38.53
20021,306608012,650m,8,1464560012,6,17.54,0.21,38.72
20022,306608009,450m,1,1493550047,3,6.66,0.00,25.59
20023,306608009,450m,2,1441310017,5,6.88,0.22,25.92
20024,306608009,450m,3,1997140003,2,6.77,0.11,25.92
20025,306608009,450m,4,1263700023,7,6.89,0.23,25.98
20026,306608009,450m,5,732920000,1,6.88,0.22,26.06
20027,306608009,450m,6,1328590004,4,6.90,0.24,26.15
20028,306608009,450m,7,1673800037,8,6.75,0.09,26.21
20029,306608009,450m,8,1713250023,6,6.75,0.09,26.29
20030,306608010,450m,1,962780020,3,6.84,0.12,25.27
20031,306608010,450m,2,1258790007,8,6.77,0.05,25.82
20032,306608010,450m,3,1312340003,4,6.72,0.00,25.90
20033,306608010,450m,4,1052070207,5,6.89,0.17,26.03
20034,306608010,450m,5,219770106,6,6.93,0.21,26.09
20035,306608010,450m,6,608350002,7,6.89,0.17,26.14
20036,306608010,450m,7,1241510038,1,6.88,0.16,26.41
20037,306608010,450m,8,1028790030,2,6.72,0.00,26.48
20038,306608008,450m,1,1881130148,6,6.68,0.00,25.45
20039,306608008,450m,2,1184050057,5,6.78,0.10,25.68
20040,306608008,450m,3,1295000015,4,6.70,0.02,25.74
20041,306608008,450m,4,1845620026,7,6.86,0.18,25.80
20042,306608008,450m,5,1389280106,1,6.71,0.03,25.85
20043,306608008,450m,6,1206250158,8,6.88,0.20,25.91
20044,306608008,450m,7,1424750000,2,6.79,0.11,25.93
20045,306608008,450m,8,1362060004,3,6.70,0.02,26.03
20046,306608004,390m,1,1417590060,4,8.36,0.00,22.26
20047,306608004,390m,2,1281000031,5,8.75,0.39,22.35
20048,306608004,390m,3,126153827,2,8.75,0.39,22.42
20049,306608004,390m,4,637140004,3,8.57,0.21,22.47
20050,306608004,390m,5,956330046,8,8.50,0.14,22.52
20051,306608004,390m,6,1328590007,6,8.62,0.26,22.53
20052,306608004,390m,7,1426130004,7,8.75,0.39,22.55
20053,306608004,390m,8,1450720004,1,8.93,0.57,22.65
20054,306608007,390m,1,1448780006,4,8.35,0.00,21.96
20055,306608007,390m,2,1652880007,1,8.49,0.14,22.33
20056,306608007,390m,3,1022370005,3,8.63,0.28,22.59
20057,306608007,390m,4,887800060,8,8.76,0.41,22.69
20058,306608007,390m,5,1284200073,5,8.53,0.18,22.88
20059,306608007,390m,6,1448780003,6,8.83,0.48,23.01
20060,306608007,390m,7,1328610019,7,8.75,0.40,23.04
20061,306608007,390m,8,409540078,2,8.86,0.51,23.05
20062,306608005,390m,1,1363300004,2,8.35,0.00,22.17
20063,306608005,390m,2,1295000055,5,8.49,0.14,22.36
20064,306608005,390m,3,1182160100,6,8.77,0.42,22.49
20065,306608005,390m,4,1849540016,7,8.68,0.33,22.56
20066,306608005,390m,5,363020072,3,8.79,0.44,22.82
20067,306608005,390m,6,954250032,8,8.98,0.63,22.97
20068,306608005,390m,7,1426130000,4,8.75,0.40,23.07
20069,306608005,390m,8,1490820087,1,8.84,0.49,23.35
20070,306608006,390m,1,887800004,3,8.65,0.25,22.41
20071,306608006,390m,2,1429080003,4,8.40,0.00,22.59
20072,306608006,390m,3,1226490021,2,8.77,0.37,22.76
20073,306608006,390m,4,1328590003,6,8.65,0.25,22.88
20074,306608006,390m,5,1550690044,7,8.79,0.39,23.02
20075,306608006,390m,6,1517480008,8,8.70,0.30,23.26
20076,306608006,390m,7,1177150019,1,8.65,0.25,23.32
20077,306608006,390m,8,1395010006,5,9.21,0.81,23.39
20078,535942767,385m,1,375236478,2,8.20,0.00,21.97
20079,535942767,385m,2,331407995,6,8.25,0.05,22.12
20080,535942767,385m,3,346724568,4,8.24,0.04,22.16
20081,535942767,385m,4,280076045,3,8.45,0.25,22.38
20082,535942767,385m,5,276938276,7,8.34,0.14,22.43
20083,535942767,385m,6,318508269,8,8.57,0.37,22.52
20084,535942767,385m,7,391771997,1,8.45,0.25,22.75
20085,535942766,385m,1,358059196,3,8.27,0.00,22.17
20086,535942766,385m,2,369495016,4,8.45,0.18,22.22
20087,535942766,385m,3,383624222,6,8.46,0.19,22.44
20088,535942766,385m,4,363309175,7,8.38,0.11,22.48
20089,535942766,385m,5,318755779,1,8.38,0.11,22.53
20090,535942766,385m,6,318755777,8,8.47,0.20,22.97
20091,535942766,385m,7,347752132,2,8.54,0.27,23.03
20092,535942765,385m,1,359201027,3,8.12,0.00,21.99
20093,535942765,385m,2,318755770,8,8.45,0.33,22.14
20094,535942765,385m,3,280075057,6,8.33,0.21,22.15
20095,535942765,385m,4,323776767,7,8.38,0.26,22.25
20096,535942765,385m,5,346332293,2,8.86,0.74,22.67
20097,535942765,385m,6,347752133,4,8.93,0.81,22.74
20098,535942765,385m,7,300930162,1,8.80,0.68,22.74
20099,535942761,450m,1,374020554,2,6.63,0.02,25.23
20100,535942761,450m,2,298118569,6,6.61,0.00,25.48
20101,535942761,450m,3,373613235,4,6.68,0.07,25.51
20102,535942761,450m,4,369459444,3,6.75,0.14,25.66
20103,535942761,450m,5,331345885,7,6.96,0.35,25.66
20104,535942761,450m,6,346334787,8,6.72,0.11,25.70
20105,535942761,450m,7,371345709,1,6.66,0.05,25.93
20106,535942762,450m,1,340652445,1,6.52,0.00,25.07
20107,535942762,450m,2,363309177,2,6.59,0.07,25.29
20108,535942762,450m,3,331407996,8,6.63,0.11,25.46
20109,535942762,450m,4,320008250,7,6.66,0.14,25.51
20110,535942762,450m,5,320957634,3,6.70,0.18,25.63
20111,535942762,450m,6,356862807,4,6.77,0.25,26.05
20112,535942757,450m,1,230317221,3,6.59,0.00,25.38
20113,535942757,450m,2,286401161,6,6.64,0.05,25.43
20114,535942757,450m,3,289027906,2,6.71,0.12,25.52
20115,535942757,450m,4,336240641,8,6.77,0.18,25.64
20116,535942757,450m,5,230054265,4,6.71,0.12,25.69
20117,535942757,450m,6,238517585,1,6.84,0.25,25.73
20118,535942758,450m,1,336240639,1,6.65,0.00,25.23
20119,535942758,450m,2,221747121,8,6.72,0.07,25.49
20120,535942758,450m,3,319720165,4,6.67,0.02,25.56
20121,535942758,450m,4,238889832,6,6.79,0.14,25.63
20122,535942758,450m,5,296110051,3,6.92,0.27,25.90
20123,535942758,450m,6,212327809,7,6.80,0.15,25.95
20124,535942758,450m,7,212744651,2,6.85,0.20,26.03
20125,535942763,385m,1,215237115,3,8.01,0.00,21.63
20126,535942763,385m,2,196374477,6,8.15,0.14,21.81
20127,535942763,385m,3,198170053,8,8.26,0.25,21.82
20128,535942763,385m,4,198170051,4,8.26,0.25,21.93
20129,535942763,385m,5,333962094,1,8.33,0.32,22.15
20130,535942763,385m,6,145207342,5,8.71,0.70,22.44
20131,535942763,385m,7,284393155,7,8.80,0.79,22.73
20132,535942768,450m,1,208818805,5,6.57,0.07,25.22
20133,535942768,450m,2,323776761,6,6.69,0.19,25.26
20134,535942768,450m,3,236752123,8,6.50,0.00,25.30
20135,535942768,450m,4,354609897,4,6.66,0.16,25.47
20136,535942768,450m,5,167542426,7,6.73,0.23,25.54
20137,535942768,450m,6,198170059,1,6.80,0.30,25.56
20138,535942768,450m,7,383604300,3,6.75,0.25,25.73
20139,535942768,450m,8,228102294,2,6.94,0.44,25.77
20140,535942759,450m,1,241755045,5,6.63,0.00,25.43
20141,535942759,450m,2,323757239,4,6.75,0.12,25.57
20142,535942759,450m,3,280075051,1,6.65,0.02,25.58
20143,535942759,450m,4,231578734,8,6.85,0.22,25.59
20144,535942759,450m,5,284393152,2,6.72,0.09,25.62
20145,535942759,450m,6,230662409,7,6.84,0.21,25.77
20146,535942764,385m,1,315935612,4,8.22,0.00,21.81
20147,535942764,385m,2,221747120,5,8.33,0.11,22.04
20148,535942764,385m,3,221747123,1,8.38,0.16,22.06
20149,535942764,385m,4,257637751,6,8.42,0.20,22.14
20150,535942764,385m,5,126530577,3,8.31,0.09,22.15
20151,535942764,385m,6,203248193,2,8.38,0.16,22.50
20152,535942764,385m,7,223670953,7,8.36,0.14,22.76
20153,535942764,385m,8,256557592,8,8.34,0.12,22.94
20154,535942760,450m,1,319720174,5,6.61,0.00,25.54
20155,535942760,450m,2,298118571,3,6.80,0.19,25.59
20156,535942760,450m,3,230053786,7,6.70,0.09,25.69
20157,535942760,450m,4,256198379,8,6.83,0.22,25.87
20158,535942760,450m,5,331308301,2,6.83,0.22,25.89
20159,535942760,450m,6,141319210,6,6.81,0.20,25.89
20160,535942760,450m,7,1683580002,1,6.83,0.22,25.93
20161,535942760,450m,8,212327814,4,6.81,0.20,25.98
20162,384875218,390m,1,162212285,1,8.34,0.00,22.44
20163,384875218,390m,2,2003070000,2,8.69,0.35,22.91
20164,384875218,390m,3,177414637,7,8.71,0.37,22.93
20165,384875218,390m,4,109496055,6,8.94,0.60,23.20
20166,384875218,390m,5,1897860005,4,8.90,0.56,23.22
20167,384875218,390m,6,138443840,5,8.87,0.53,23.23
20168,384875218,390m,7,114215512,8,8.74,0.40,23.25
20169,384875218,390m,8,1560310043,3,8.55,0.21,23.94
20170,384875224,450m,1,198169048,5,6.82,0.01,25.99
20171,384875224,450m,2,119991048,8,6.90,0.09,26.30
20172,384875224,450m,3,109043160,1,6.94,0.13,26.34
20173,384875224,450m,4,141326607,7,6.81,0.00,26.34
20174,384875224,450m,5,219045250,4,7.17,0.36,26.40
20175,384875224,450m,6,190934630,6,6.87,0.06,26.47
20176,384875224,450m,7,219044248,3,7.10,0.29,26.55
20177,384875215,390m,1,1345890019,7,8.62,0.32,22.44
20178,384875215,390m,2,732920003,4,8.30,0.00,22.49
20179,384875215,390m,3,1340420023,5,8.84,0.54,22.59
20180,384875215,390m,4,1464560012,3,8.88,0.58,22.64
20181,384875215,390m,5,131734952,8,8.70,0.40,22.72
20182,384875215,390m,6,1092430199,6,8.95,0.65,22.83
20183,384875215,390m,7,1575110017,2,9.44,1.14,23.08
20184,384875215,390m,8,1199470016,1,9.58,1.28,23.51
20185,384875222,450m,1,179535909,5,6.81,0.07,25.57
20186,384875222,450m,2,109496057,7,6.97,0.23,26.01
20187,384875222,450m,3,157501902,1,6.85,0.11,26.04
20188,384875222,450m,4,114215529,6,7.04,0.30,26.13
20189,384875222,450m,5,134564094,3,7.01,0.27,26.18
20190,384875222,450m,6,219045751,4,6.97,0.23,26.26
20191,384875222,450m,7,1575110010,2,6.74,0.00,26.45
20192,384875225,450m,1,121715962,3,6.92,0.20,25.84
20193,384875225,450m,2,167548931,7,6.80,0.08,25.86
20194,384875225,450m,3,1991440010,8,6.87,0.15,25.88
20195,384875225,450m,4,1426150030,4,6.72,0.00,26.00
20196,384875225,450m,5,203248203,6,6.79,0.07,26.05
20197,384875225,450m,6,887800019,1,6.83,0.11,26.24
20198,384875225,450m,7,1426150028,2,6.97,0.25,26.27
20199,384875225,450m,8,1281000029,5,6.97,0.25,26.46
20200,384875221,450m,1,1276990169,5,6.67,0.00,25.55
20201,384875221,450m,2,763790008,8,6.73,0.06,25.98
20202,384875221,450m,3,1474670043,6,6.85,0.18,26.02
20203,384875221,450m,4,1306460039,7,7.01,0.34,26.25
20204,384875221,450m,5,1426150025,2,6.72,0.05,26.31
20205,384875221,450m,6,1206250046,4,6.87,0.20,26.45
20206,384875221,450m,7,1328590008,3,6.94,0.27,26.53
20207,384875221,450m,8,1845620028,1,7.04,0.37,26.55
20208,384875220,450m,1,1950700056,3,6.71,0.00,25.75
20209,384875220,450m,2,1448760015,4,6.90,0.19,25.77
20210,384875220,450m,3,1748140030,1,6.90,0.19,25.88
20211,384875220,450m,4,1540960015,8,7.02,0.31,26.04
20212,384875220,450m,5,1517480003,5,6.91,0.20,26.05
20213,384875220,450m,6,1974570008,6,7.09,0.38,26.13
20214,384875220,450m,7,732920000,7,6.98,0.27,26.21
20215,384875220,450m,8,115156472,2,6.98,0.27,26.30
20216,384875219,450m,1,2131500001,5,6.81,0.09,25.67
20217,384875219,450m,2,887800022,6,6.72,0.00,25.75
20218,384875219,450m,3,151439834,4,6.87,0.15,25.89
20219,384875219,450m,4,1209110027,8,6.74,0.02,25.98
20220,384875219,450m,5,1713250023,7,6.81,0.09,26.05
20221,384875219,450m,6,1881130148,3,7.01,0.29,26.12
20222,384875219,450m,7,1881150166,1,7.02,0.30,26.25
20223,384875223,450m,1,119991041,5,6.89,0.12,25.83
20224,384875223,450m,2,1316500017,8,6.86,0.09,25.94
20225,384875223,450m,3,1490820003,4,7.21,0.44,25.97
20226,384875223,450m,4,1896150003,7,7.21,0.44,26.48
20227,384875223,450m,5,190934625,1,7.63,0.86,26.88
20228,384875223,450m,6,116900837,2,8.33,1.56,27.27
20229,384875223,450m,7,1478420154,6,6.77,0.00,28.11
20230,384875217,390m,1,147858627,8,8.73,0.28,22.29
20231,384875217,390m,2,137766488,2,8.45,0.00,22.58
20232,384875217,390m,3,114215527,3,8.89,0.44,22.60
20233,384875217,390m,4,156017452,1,8.73,0.28,22.64
20234,384875217,390m,5,141319087,4,8.87,0.42,22.65
20235,384875217,390m,6,172047915,5,8.80,0.35,22.71
20236,384875217,390m,7,1486670070,7,9.06,0.61,22.80
20237,384875217,390m,8,1728530002,6,9.03,0.58,22.97
20238,384875216,390m,1,1327910013,7,8.56,0.04,22.87
20239,384875216,390m,2,1912130003,1,8.63,0.11,22.91
20240,384875216,390m,3,1281000005,8,8.94,0.42,22.95
20241,384875216,390m,4,2112520002,2,8.52,0.00,23.05
20242,384875216,390m,5,1041390023,3,8.91,0.39,23.09
20243,384875216,390m,6,114215513,5,9.01,0.49,23.30
20244,384875216,390m,7,1327910019,4,9.06,0.54,23.46
20245,384875214,390m,1,1360050302,4,8.29,0.00,22.26
20246,384875214,390m,2,120725509,3,8.59,0.30,22.42
20247,384875214,390m,3,1440980044,2,8.66,0.37,22.43
20248,384875214,390m,4,1568180004,7,8.71,0.42,22.56
20249,384875214,390m,5,167548929,1,8.75,0.46,22.60
20250,384875214,390m,6,1362060089,5,8.80,0.51,22.70
20251,384875214,390m,7,1255990003,6,8.80,0.51,22.80
20252,384875214,390m,8,1346570012,8,8.85,0.56,22.80
20253,488370309,450m,1,254393775,3,6.87,0.23,25.85
20254,488370309,450m,2,328356420,2,6.64,0.00,26.02
20255,488370309,450m,3,280075554,4,6.88,0.24,26.07
20256,488370309,450m,4,252734961,1,6.82,0.18,26.16
20257,488370309,450m,5,248770615,5,6.87,0.23,26.33
20258,488370309,450m,6,280075057,6,6.76,0.12,26.40
20259,488370309,450m,7,341777709,8,7.03,0.39,26.42
20260,488370309,450m,8,331308302,7,6.83,0.19,26.71
20261,488370308,390m,1,230053770,1,8.46,0.00,22.31
20262,488370308,390m,2,2138930022,7,8.51,0.05,22.55
20263,488370308,390m,3,282581035,8,8.69,0.23,22.64
20264,488370308,390m,4,276161813,2,8.57,0.11,22.65
20265,488370308,390m,5,177414637,3,8.60,0.14,22.66
20266,488370308,390m,6,126472017,6,8.78,0.32,22.76
20267,488370307,390m,1,304203708,7,8.47,0.00,22.41
20268,488370307,390m,2,298886080,6,8.49,0.02,22.68
20269,488370307,390m,3,222064245,8,8.66,0.19,22.71
20270,488370307,390m,4,273589594,1,8.79,0.32,22.75
20271,488370307,390m,5,208787755,2,8.79,0.32,22.80
20272,488370313,450m,1,315938118,3,6.83,0.23,25.62
20273,488370313,450m,2,341777706,7,6.86,0.26,26.10
20274,488370313,450m,3,312553965,5,6.88,0.28,26.14
20275,488370313,450m,4,280075051,6,6.60,0.00,26.16
20276,488370313,450m,5,315861977,4,6.67,0.07,26.19
20277,488370313,450m,6,306620025,8,6.97,0.37,26.21
20278,488370313,450m,7,194834907,1,6.95,0.35,26.25
20279,488370313,450m,8,287325520,2,7.02,0.42,26.27
20280,488370312,450m,1,2043510010,8,6.83,0.14,25.59
20281,488370312,450m,2,284812517,7,6.69,0.00,25.60
20282,488370312,450m,3,1881130148,6,6.90,0.21,25.73
20283,488370312,450m,4,1462790000,2,7.04,0.35,25.87
20284,488370312,450m,5,276938273,3,7.06,0.37,26.01
20285,488370312,450m,6,155646672,1,6.90,0.21,26.08
20286,488370312,450m,7,109032174,4,7.04,0.35,26.16
